Nome,idSessao,Repeticao,Chave,Tp,Ts
Belilo,1,1,v,4917513,4917662
Belilo,1,1,i,4917824,4917930
Belilo,1,1,d,4918682,4918788
Belilo,1,1,a,4920034,4920150
Belilo,1,1,.,4921042,4921169
Belilo,1,1,n,4923102,4923229
Belilo,1,1,o,4925171,4925331
Belilo,1,1,v,4926147,4926274
Belilo,1,1,a,4926951,4927057
Belilo,1,2,v,4962259,4962451
Belilo,1,2,i,4963042,4963169
Belilo,1,2,d,4964071,4964209
Belilo,1,2,a,4964929,4965067
Belilo,1,2,.,4967385,4967523
Belilo,1,2,n,4968779,4968928
Belilo,1,2,o,4969101,4969239
Belilo,1,2,v,4970270,4970408
Belilo,1,2,a,4971236,4971352
Belilo,1,3,v,4994113,4994251
Belilo,1,3,i,4994423,4994562
Belilo,1,3,d,4995346,4995484
Belilo,1,3,a,4995839,4995999
Belilo,1,3,.,4996804,4996931
Belilo,1,3,n,5004921,5005058
Belilo,1,3,o,5005220,5005359
Belilo,1,3,v,5006003,5006141
Belilo,1,3,a,5006883,5007031
Belilo,1,4,v,5009586,5009745
Belilo,1,4,i,5010368,5010506
Belilo,1,4,d,5011676,5011825
Belilo,1,4,a,5012416,5012543
Belilo,1,4,.,5013402,5013563
Belilo,1,4,n,5017187,5017325
Belilo,1,4,o,5017487,5017647
Belilo,1,4,v,5018388,5018547
Belilo,1,4,a,5019117,5019244
Belilo,1,5,v,5022786,5022924
Belilo,1,5,i,5023504,5023653
Belilo,1,5,d,5024437,5024586
Belilo,1,5,a,5024802,5024940
Belilo,1,5,.,5026400,5026538
Belilo,1,5,n,5027751,5027899
Belilo,1,5,o,5028137,5028307
Belilo,1,5,v,5029048,5029197
Belilo,1,5,a,5029316,5029519
Belilo,1,6,v,5032824,5032962
Belilo,1,6,i,5033285,5033412
Belilo,1,6,d,5034100,5034248
Belilo,1,6,a,5034357,5034495
Belilo,1,6,.,5035440,5035546
Belilo,1,6,n,5038110,5038259
Belilo,1,6,o,5038400,5038517
Belilo,1,6,v,5039301,5039450
Belilo,1,6,a,5039633,5039772
Belilo,1,7,v,5043838,5043997
Belilo,1,7,i,5044331,5044469
Belilo,1,7,d,5045156,5045284
Belilo,1,7,a,5046604,5046764
Belilo,1,7,.,5047494,5047654
Belilo,1,7,n,5048299,5048447
Belilo,1,7,o,5048760,5048887
Belilo,1,7,v,5049617,5049766
Belilo,1,7,a,5050454,5050613
Belilo,1,8,v,5056234,5056404
Belilo,1,8,i,5056770,5056961
Belilo,1,8,d,5058218,5058388
Belilo,1,8,a,5058657,5058849
Belilo,1,8,.,5059879,5060006
Belilo,1,8,n,5060641,5060800
Belilo,1,8,o,5061166,5061315
Belilo,1,8,v,5061917,5062065
Belilo,1,8,a,5062163,5062323
Belilo,1,9,v,5065327,5065466
Belilo,1,9,i,5065778,5065937
Belilo,1,9,d,5066614,5066763
Belilo,1,9,a,5066989,5067117
Belilo,1,9,.,5067933,5068082
Belilo,1,9,n,5069584,5069722
Belilo,1,9,o,5069884,5070022
Belilo,1,9,v,5070828,5070966
Belilo,1,9,a,5071407,5071545
Belilo,1,10,v,5073885,5074023
Belilo,1,10,i,5074346,5074452
Belilo,1,10,d,5075279,5075417
Belilo,1,10,a,5075622,5075750
Belilo,1,10,.,5076459,5076586
Belilo,1,10,n,5081992,5082162
Belilo,1,10,o,5082314,5082463
Belilo,1,10,v,5083472,5083610
Belilo,1,10,a,5084769,5084897
Belilo,1,11,v,5094153,5094323
Belilo,1,11,i,5094828,5094987
Belilo,1,11,d,5095739,5095877
Belilo,1,11,a,5097112,5097261
Belilo,1,11,.,5098013,5098172
Belilo,1,11,n,5099653,5099813
Belilo,1,11,o,5099986,5100134
Belilo,1,11,v,5101112,5101271
Belilo,1,11,a,5101541,5101668
Belilo,1,12,v,5108631,5108812
Belilo,1,12,i,5109221,5109359
Belilo,1,12,d,5110293,5110463
Belilo,1,12,a,5110636,5110785
Belilo,1,12,.,5111590,5111728
Belilo,1,12,n,5112191,5112340
Belilo,1,12,o,5112502,5112640
Belilo,1,12,v,5113220,5113358
Belilo,1,12,a,5113467,5113616
Belilo,1,13,v,5116492,5116662
Belilo,1,13,i,5116953,5117091
Belilo,1,13,d,5117618,5117777
Belilo,1,13,a,5119473,5119621
Belilo,1,13,.,5120749,5120897
Belilo,1,13,n,5121392,5121520
Belilo,1,13,o,5121649,5121787
Belilo,1,13,v,5122110,5122259
Belilo,1,13,a,5123301,5123471
Belilo,1,14,v,5128857,5129006
Belilo,1,14,i,5129146,5129349
Belilo,1,14,d,5130112,5130293
Belilo,1,14,a,5130541,5130722
Belilo,1,14,.,5131495,5131654
Belilo,1,14,n,5132450,5132587
Belilo,1,14,o,5133651,5133800
Belilo,1,14,v,5134380,5134529
Belilo,1,14,a,5134701,5134893
Belilo,1,15,v,5138381,5138530
Belilo,1,15,i,5140322,5140492
Belilo,1,15,d,5140815,5140953
Belilo,1,15,a,5141287,5141468
Belilo,1,15,.,5142273,5142411
Belilo,1,15,n,5145276,5145446
Belilo,1,15,o,5145608,5145736
Belilo,1,15,v,5146542,5146680
Belilo,1,15,a,5146950,5147088
Belilo,1,16,v,5150427,5150565
Belilo,1,16,i,5150898,5151069
Belilo,1,16,d,5151778,5151938
Belilo,1,16,a,5152229,5152442
Belilo,1,16,.,5153248,5153396
Belilo,1,16,n,5155254,5155424
Belilo,1,16,o,5155564,5155724
Belilo,1,16,v,5156369,5156517
Belilo,1,16,a,5156873,5157022
Belilo,1,17,v,5172705,5172930
Belilo,1,17,i,5173198,5173326
Belilo,1,17,d,5174239,5174388
Belilo,1,17,a,5174539,5174720
Belilo,1,17,.,5175708,5175846
Belilo,1,17,n,5176148,5176275
Belilo,1,17,o,5176405,5176533
Belilo,1,17,v,5177210,5177359
Belilo,1,17,a,5177499,5177670
Belilo,1,18,v,5179559,5179687
Belilo,1,18,i,5179956,5180105
Belilo,1,18,d,5181415,5181563
Belilo,1,18,a,5181725,5181885
Belilo,1,18,.,5182798,5182947
Belilo,1,18,n,5183806,5183966
Belilo,1,18,o,5184117,5184277
Belilo,1,18,v,5184686,5184813
Belilo,1,18,a,5184943,5185092
Belilo,1,19,v,5187411,5187613
Belilo,1,19,i,5188204,5188353
Belilo,1,19,d,5189116,5189286
Belilo,1,19,a,5189512,5189694
Belilo,1,19,.,5190253,5190391
Belilo,1,19,n,5191690,5191839
Belilo,1,19,o,5191979,5192139
Belilo,1,19,v,5193020,5193190
Belilo,1,19,a,5193276,5193458
Belilo,1,20,v,5195476,5195646
Belilo,1,20,i,5195915,5196075
Belilo,1,20,d,5198597,5198778
Belilo,1,20,a,5199025,5199196
Belilo,1,20,.,5200088,5200214
Belilo,1,20,n,5201835,5201962
Belilo,1,20,o,5202157,5202295
Belilo,1,20,v,5202854,5203002
Belilo,1,20,a,5203605,5203753
Belilo,1,21,v,5205514,5205673
Belilo,1,21,i,5206125,5206252
Belilo,1,21,d,5206693,5206831
Belilo,1,21,a,5206928,5207088
Belilo,1,21,.,5207797,5207924
Belilo,1,21,n,5208151,5208289
Belilo,1,21,o,5208430,5208547
Belilo,1,21,v,5209073,5209201
Belilo,1,21,a,5209288,5209415
Belilo,1,22,v,5211692,5211862
Belilo,1,22,i,5212292,5212441
Belilo,1,22,d,5212774,5212891
Belilo,1,22,a,5213042,5213213
Belilo,1,22,.,5213589,5213707
Belilo,1,22,n,5214018,5214146
Belilo,1,22,o,5214276,5214392
Belilo,1,22,v,5214726,5214843
Belilo,1,22,a,5214941,5215058
Belilo,1,23,v,5216668,5216796
Belilo,1,23,i,5217022,5217160
Belilo,1,23,d,5217784,5217922
Belilo,1,23,a,5218073,5218244
Belilo,1,23,.,5218985,5219103
Belilo,1,23,n,5219554,5219660
Belilo,1,23,o,5219822,5219938
Belilo,1,23,v,5220219,5220335
Belilo,1,23,a,5221366,5221536
Belilo,1,24,v,5224574,5224755
Belilo,1,24,i,5225207,5225334
Belilo,1,24,d,5225904,5226032
Belilo,1,24,a,5226151,5226321
Belilo,1,24,.,5226956,5227062
Belilo,1,24,n,5227428,5227566
Belilo,1,24,o,5227685,5227823
Belilo,1,24,v,5228146,5228273
Belilo,1,24,a,5228382,5228541
Belilo,1,25,v,5230399,5230559
Belilo,1,25,i,5230796,5230912
Belilo,1,25,d,5232040,5232178
Belilo,1,25,a,5233402,5233562
Belilo,1,25,.,5234368,5234506
Belilo,1,25,n,5235805,5235943
Belilo,1,25,o,5236191,5236329
Belilo,1,25,v,5237124,5237262
Belilo,1,25,a,5237950,5238099
Belilo,1,26,v,5240043,5240181
Belilo,1,26,i,5240708,5240857
Belilo,1,26,d,5244549,5244697
Belilo,1,26,a,5244848,5245030
Belilo,1,26,.,5245825,5245952
Belilo,1,26,n,5247326,5247464
Belilo,1,26,o,5247637,5247765
Belilo,1,26,v,5249568,5249717
Belilo,1,26,a,5250834,5250994
Belilo,1,27,v,5253270,5253429
Belilo,1,27,i,5253924,5254051
Belilo,1,27,d,5254578,5254716
Belilo,1,27,a,5254900,5255070
Belilo,1,27,.,5255941,5256068
Belilo,1,27,n,5256466,5256604
Belilo,1,27,o,5256723,5256862
Belilo,1,27,v,5257850,5257999
Belilo,1,27,a,5258172,5258321
Belilo,1,28,v,5260276,5260425
Belilo,1,28,i,5260673,5260789
Belilo,1,28,d,5261316,5261454
Belilo,1,28,a,5261541,5261680
Belilo,1,28,.,5262389,5262506
Belilo,1,28,n,5262711,5262859
Belilo,1,28,o,5263022,5263160
Belilo,1,28,v,5263547,5263654
Belilo,1,28,a,5263762,5263889
Belilo,1,29,v,5265490,5265671
Belilo,1,29,i,5266102,5266218
Belilo,1,29,d,5266595,5266744
Belilo,1,29,a,5266895,5267076
Belilo,1,29,.,5267807,5267978
Belilo,1,29,n,5268236,5268364
Belilo,1,29,o,5268504,5268632
Belilo,1,29,v,5269234,5269372
Belilo,1,29,a,5269459,5269608
Belilo,1,30,v,5271176,5271346
Belilo,1,30,i,5272474,5272645
Belilo,1,30,d,5273322,5273502
Belilo,1,30,a,5273664,5273835
Belilo,1,30,.,5274759,5274907
Belilo,1,30,n,5275145,5275283
Belilo,1,30,o,5275445,5275583
Belilo,1,30,v,5276035,5276173
Belilo,1,30,a,5276281,5276420
Belilo,1,31,v,5278954,5279135
Belilo,1,31,i,5279426,5279575
Belilo,1,31,d,5280230,5280390
Belilo,1,31,a,5280541,5280733
Belilo,1,31,.,5281163,5281312
Belilo,1,31,n,5281710,5281848
Belilo,1,31,o,5282621,5282824
Belilo,1,31,v,5283544,5283693
Belilo,1,31,a,5284037,5284218
Belilo,1,32,v,5302003,5302109
Belilo,1,32,i,5302732,5302817
Belilo,1,32,d,5303097,5303192
Belilo,1,32,a,5304159,5304265
Belilo,1,32,.,5305028,5305144
Belilo,1,32,n,5305628,5305734
Belilo,1,32,o,5305886,5306013
Belilo,1,32,v,5306776,5306925
Belilo,1,32,a,5307012,5307183
Belilo,1,33,v,5327683,5327864
Belilo,1,33,i,5328359,5328497
Belilo,1,33,d,5329002,5329141
Belilo,1,33,a,5329345,5329516
Belilo,1,33,.,5329903,5330031
Belilo,1,33,n,5330279,5330417
Belilo,1,33,o,5330568,5330717
Belilo,1,33,v,5331244,5331382
Belilo,1,33,a,5331491,5331661
Belilo,1,34,v,5334216,5334387
Belilo,1,34,i,5335053,5335191
Belilo,1,34,d,5335471,5335620
Belilo,1,34,a,5335761,5335931
Belilo,1,34,.,5336523,5336650
Belilo,1,34,n,5337081,5337219
Belilo,1,34,o,5337359,5337508
Belilo,1,34,v,5337778,5337927
Belilo,1,34,a,5338003,5338174
Belilo,1,35,v,5358367,5358537
Belilo,1,35,i,5359107,5359234
Belilo,1,35,d,5360030,5360168
Belilo,1,35,a,5360319,5360533
Belilo,1,35,.,5361242,5361371
Belilo,1,35,n,5361693,5361831
Belilo,1,35,o,5362057,5362206
Belilo,1,35,v,5362680,5362839
Belilo,1,35,a,5362926,5363097
Belilo,1,36,v,5364912,5365093
Belilo,1,36,i,5365609,5365737
Belilo,1,36,d,5366349,5366477
Belilo,1,36,a,5367798,5368000
Belilo,1,36,.,5368646,5368794
Belilo,1,36,n,5369311,5369449
Belilo,1,36,o,5369686,5369803
Belilo,1,36,v,5370212,5370339
Belilo,1,36,a,5370523,5370661
Belilo,1,37,v,5374793,5374942
Belilo,1,37,i,5375190,5375307
Belilo,1,37,d,5376295,5376455
Belilo,1,37,a,5376692,5376894
Belilo,1,37,.,5377550,5377678
Belilo,1,37,n,5378151,5378289
Belilo,1,37,o,5378709,5378858
Belilo,1,37,v,5379417,5379566
Belilo,1,37,a,5379749,5379920
Belilo,1,38,v,5383784,5383955
Belilo,1,38,i,5384192,5384330
Belilo,1,38,d,5385180,5385328
Belilo,1,38,a,5386595,5386744
Belilo,1,38,.,5388655,5388804
Belilo,1,38,n,5389974,5390134
Belilo,1,38,o,5390339,5390477
Belilo,1,38,v,5391584,5391721
Belilo,1,38,a,5392012,5392172
Belilo,1,39,v,5395811,5395971
Belilo,1,39,i,5396219,5396346
Belilo,1,39,d,5397238,5397376
Belilo,1,39,a,5398675,5398856
Belilo,1,39,.,5399834,5399983
Belilo,1,39,n,5400735,5400884
Belilo,1,39,o,5401046,5401205
Belilo,1,39,v,5401936,5402074
Belilo,1,39,a,5402204,5402407
Belilo,1,40,v,5416999,5417169
Belilo,1,40,i,5418984,5419144
Belilo,1,40,d,5419681,5419809
Belilo,1,40,a,5420003,5420184
Belilo,1,40,.,5421269,5421386
Belilo,1,40,n,5421698,5421815
Belilo,1,40,o,5421999,5422115
Belilo,1,40,v,5423168,5423317
Belilo,1,40,a,5423458,5423671
Belilo,1,41,v,5426044,5426193
Belilo,1,41,i,5426570,5426718
Belilo,1,41,d,5427438,5427555
Belilo,1,41,a,5427803,5427973
Belilo,1,41,.,5428650,5428788
Belilo,1,41,n,5429230,5429369
Belilo,1,41,o,5429723,5429861
Belilo,1,41,v,5430410,5430569
Belilo,1,41,a,5430710,5430924
Belilo,1,42,v,5432985,5433134
Belilo,1,42,i,5433714,5433885
Belilo,1,42,d,5434412,5434561
Belilo,1,42,a,5434809,5434968
Belilo,1,42,.,5435635,5435773
Belilo,1,42,n,5436064,5436203
Belilo,1,42,o,5436514,5436652
Belilo,1,42,v,5437147,5437274
Belilo,1,42,a,5437469,5437671
Belilo,1,43,v,5439637,5439774
Belilo,1,43,i,5440065,5440182
Belilo,1,43,d,5440762,5440901
Belilo,1,43,a,5441116,5441287
Belilo,1,43,.,5441911,5442027
Belilo,1,43,n,5442436,5442553
Belilo,1,43,o,5442984,5443121
Belilo,1,43,v,5443616,5443744
Belilo,1,43,a,5444475,5444613
Belilo,1,44,v,5456115,5456287
Belilo,1,44,i,5456758,5456875
Belilo,1,44,d,5457466,5457594
Belilo,1,44,a,5457767,5457959
Belilo,1,44,.,5458314,5458441
Belilo,1,44,n,5458861,5458999
Belilo,1,44,o,5459161,5459288
Belilo,1,44,v,5459837,5459975
Belilo,1,44,a,5460062,5460221
Belilo,1,45,v,5483688,5483859
Belilo,1,45,i,5485190,5485371
Belilo,1,45,d,5486070,5486219
Belilo,1,45,a,5486499,5486691
Belilo,1,45,.,5487272,5487420
Belilo,1,45,n,5487786,5487935
Belilo,1,45,o,5488076,5488246
Belilo,1,45,v,5488602,5488750
Belilo,1,45,a,5489363,5489523
Belilo,1,46,v,5491392,5491551
Belilo,1,46,i,5492486,5492657
Belilo,1,46,d,5493259,5493408
Belilo,1,46,a,5493688,5493901
Belilo,1,46,.,5494835,5494963
Belilo,1,46,n,5495254,5495392
Belilo,1,46,o,5495533,5495692
Belilo,1,46,v,5496413,5496562
Belilo,1,46,a,5497475,5497667
Belilo,1,47,v,5499890,5500060
Belilo,1,47,i,5500630,5500757
Belilo,1,47,d,5502186,5502334
Belilo,1,47,a,5502507,5502699
Belilo,1,47,.,5503033,5503161
Belilo,1,47,n,5503494,5503643
Belilo,1,47,o,5503762,5503911
Belilo,1,47,v,5504277,5504416
Belilo,1,47,a,5504535,5504727
Belilo,1,48,v,5527772,5527921
Belilo,1,48,i,5528415,5528543
Belilo,1,48,d,5529187,5529315
Belilo,1,48,a,5529895,5530066
Belilo,1,48,.,5530711,5530849
Belilo,1,48,n,5531204,5531364
Belilo,1,48,o,5531493,5531643
Belilo,1,48,v,5531912,5532050
Belilo,1,48,a,5532620,5532780
Belilo,1,49,v,5534466,5534616
Belilo,1,49,i,5535077,5535216
Belilo,1,49,d,5535946,5536073
Belilo,1,49,a,5536343,5536524
Belilo,1,49,.,5537126,5537243
Belilo,1,49,n,5537641,5537779
Belilo,1,49,o,5538017,5538154
Belilo,1,49,v,5538681,5538820
Belilo,1,49,a,5539443,5539603
Belilo,1,50,v,5541525,5541685
Belilo,1,50,i,5542136,5542295
Belilo,1,50,d,5542865,5543003
Belilo,1,50,a,5543219,5543433
Belilo,1,50,.,5544088,5544226
Belilo,1,50,n,5544624,5544773
Belilo,1,50,o,5544914,5545074
Belilo,1,50,v,5546234,5546371
Belilo,1,50,a,5546920,5547079
anecy,1,1,v,6103521,6103551
anecy,1,1,i,6114052,6114126
anecy,1,1,d,6114695,6114737
anecy,1,1,a,6115264,6115338
anecy,1,1,.,6116541,6116603
anecy,1,1,n,6117548,6117611
anecy,1,1,o,6117891,6117933
anecy,1,1,v,6118245,6118297
anecy,1,1,a,6120122,6120185
anecy,1,2,v,6126352,6126415
anecy,1,2,i,6126706,6126748
anecy,1,2,d,6127285,6127348
anecy,1,2,a,6127521,6127595
anecy,1,2,.,6128175,6128206
anecy,1,2,n,6128937,6128989
anecy,1,2,o,6129398,6129440
anecy,1,2,v,6129967,6130029
anecy,1,2,a,6130202,6130287
anecy,1,3,v,6132262,6132314
anecy,1,3,i,6132701,6132764
anecy,1,3,d,6133291,6133344
anecy,1,3,a,6133506,6133579
anecy,1,3,.,6134225,6134299
anecy,1,3,n,6134750,6134791
anecy,1,3,o,6135222,6135253
anecy,1,3,v,6135726,6135778
anecy,1,3,a,6135951,6136025
anecy,1,4,v,6148018,6148070
anecy,1,4,i,6148565,6148596
anecy,1,4,d,6148930,6148971
anecy,1,4,a,6149123,6149197
anecy,1,4,.,6149734,6149820
anecy,1,4,n,6150227,6150280
anecy,1,4,o,6150700,6150741
anecy,1,4,v,6151010,6151042
anecy,1,4,a,6151214,6151288
anecy,1,5,v,6153478,6153540
anecy,1,5,i,6153906,6153948
anecy,1,5,d,6154518,6154570
anecy,1,5,a,6154883,6154967
anecy,1,5,.,6156555,6156587
anecy,1,5,n,6158925,6158977
anecy,1,5,o,6161070,6161111
anecy,1,5,v,6161756,6161808
anecy,1,5,a,6162753,6162805
anecy,1,6,v,6165455,6165508
anecy,1,6,i,6166066,6166097
anecy,1,6,d,6166613,6166666
anecy,1,6,a,6166849,6166913
anecy,1,6,.,6167633,6167686
anecy,1,6,n,6168287,6168339
anecy,1,6,o,6168640,6168682
anecy,1,6,v,6169230,6169272
anecy,1,6,a,6169391,6169444
anecy,1,7,v,6172191,6172232
anecy,1,7,i,6172694,6172725
anecy,1,7,d,6173123,6173192
anecy,1,7,a,6174421,6174495
anecy,1,7,.,6175022,6175085
anecy,1,7,n,6175665,6175696
anecy,1,7,o,6175944,6175985
anecy,1,7,v,6176212,6176253
anecy,1,7,a,6176383,6176447
anecy,1,8,v,6180759,6180800
anecy,1,8,i,6181370,6181411
anecy,1,8,d,6181831,6181883
anecy,1,8,a,6182238,6182280
anecy,1,8,.,6182786,6182849
anecy,1,8,n,6183482,6183535
anecy,1,8,o,6183836,6183910
anecy,1,8,v,6184437,6184500
anecy,1,8,a,6184587,6184693
anecy,1,9,v,6188319,6188382
anecy,1,9,i,6188866,6188875
anecy,1,9,d,6189391,6189454
anecy,1,9,a,6189616,6189680
anecy,1,9,.,6190153,6190195
anecy,1,9,n,6190539,6190559
anecy,1,9,o,6190796,6190838
anecy,1,9,v,6191322,6191374
anecy,1,9,a,6191536,6191589
anecy,1,10,v,6193134,6193176
anecy,1,10,i,6193424,6193476
anecy,1,10,d,6193853,6193883
anecy,1,10,a,6194978,6195063
anecy,1,10,.,6195590,6195653
anecy,1,10,n,6196029,6196039
anecy,1,10,o,6196448,6196489
anecy,1,10,v,6196748,6196768
anecy,1,10,a,6197595,6197658
anecy,1,11,v,6199375,6199428
anecy,1,11,i,6199665,6199696
anecy,1,11,d,6200147,6200221
anecy,1,11,a,6200372,6200425
anecy,1,11,.,6201466,6201551
anecy,1,11,n,6202099,6202151
anecy,1,11,o,6202485,6202527
anecy,1,11,v,6202807,6202828
anecy,1,11,a,6202925,6203009
anecy,1,12,v,6204545,6204586
anecy,1,12,i,6204834,6204887
anecy,1,12,d,6205210,6205251
anecy,1,12,a,6205478,6205530
anecy,1,12,.,6205992,6206066
anecy,1,12,n,6206368,6206399
anecy,1,12,o,6206679,6206720
anecy,1,12,v,6206990,6207032
anecy,1,12,a,6207107,6207171
anecy,1,13,v,6208545,6208597
anecy,1,13,i,6208781,6208833
anecy,1,13,d,6209060,6209112
anecy,1,13,a,6209210,6209284
anecy,1,13,.,6209671,6209746
anecy,1,13,n,6210025,6210045
anecy,1,13,o,6210336,6210356
anecy,1,13,v,6210593,6210635
anecy,1,13,a,6210743,6210775
anecy,1,14,v,6234737,6234778
anecy,1,14,i,6235026,6235079
anecy,1,14,d,6235487,6235529
anecy,1,14,a,6235691,6235775
anecy,1,14,.,6237385,6237470
anecy,1,14,n,6238061,6238102
anecy,1,14,o,6238382,6238445
anecy,1,14,v,6239058,6239132
anecy,1,14,a,6239272,6239346
anecy,1,15,v,6241493,6241567
anecy,1,15,i,6242083,6242135
anecy,1,15,d,6242544,6242575
anecy,1,15,a,6242747,6242789
anecy,1,15,.,6244164,6244226
anecy,1,15,n,6245322,6245374
anecy,1,15,o,6245633,6245685
anecy,1,15,v,6246223,6246254
anecy,1,15,a,6246362,6246436
anecy,1,16,v,6247832,6247895
anecy,1,16,i,6248207,6248249
anecy,1,16,d,6248733,6248774
anecy,1,16,a,6248904,6248978
anecy,1,16,.,6250095,6250201
anecy,1,16,n,6250696,6250769
anecy,1,16,o,6251200,6251241
anecy,1,16,v,6251790,6251831
anecy,1,16,a,6251929,6252024
anecy,1,17,v,6253646,6253719
anecy,1,17,i,6253978,6254030
anecy,1,17,d,6254375,6254438
anecy,1,17,a,6256434,6256519
anecy,1,17,.,6257035,6257078
anecy,1,17,n,6263609,6263652
anecy,1,17,o,6263963,6264005
anecy,1,17,v,6264435,6264477
anecy,1,17,a,6267427,6267469
anecy,1,18,v,6269272,6269314
anecy,1,18,i,6269594,6269646
anecy,1,18,d,6270109,6270161
anecy,1,18,a,6270323,6270376
anecy,1,18,.,6270881,6270933
anecy,1,18,n,6271342,6271373
anecy,1,18,o,6271728,6271781
anecy,1,18,v,6272286,6272317
anecy,1,18,a,6272543,6272585
anecy,1,19,v,6273745,6273776
anecy,1,19,i,6274142,6274162
anecy,1,19,d,6274721,6274762
anecy,1,19,a,6274957,6274998
anecy,1,19,.,6275396,6275439
anecy,1,19,n,6276276,6276307
anecy,1,19,o,6276565,6276618
anecy,1,19,v,6277102,6277154
anecy,1,19,a,6278164,6278205
anecy,1,20,v,6279762,6279814
anecy,1,20,i,6280040,6280093
anecy,1,20,d,6280459,6280500
anecy,1,20,a,6280705,6280747
anecy,1,20,.,6281253,6281283
anecy,1,20,n,6281703,6281713
anecy,1,20,o,6282143,6282174
anecy,1,20,v,6282583,6282625
anecy,1,20,a,6282872,6282914
anecy,1,21,v,6284578,6284641
anecy,1,21,i,6284889,6284920
anecy,1,21,d,6285340,6285371
anecy,1,21,a,6285554,6285596
anecy,1,21,.,6286058,6286121
anecy,1,21,n,6287174,6287216
anecy,1,21,o,6287571,6287602
anecy,1,21,v,6288107,6288127
anecy,1,21,a,6288386,6288417
anecy,1,22,v,6289770,6289822
anecy,1,22,i,6290059,6290101
anecy,1,22,d,6290456,6290498
anecy,1,22,a,6290756,6290787
anecy,1,22,.,6291518,6291571
anecy,1,22,n,6292119,6292192
anecy,1,22,o,6292473,6292493
anecy,1,22,v,6293084,6293126
anecy,1,22,a,6294243,6294284
anecy,1,23,v,6296281,6296322
anecy,1,23,i,6296603,6296644
anecy,1,23,d,6297085,6297148
anecy,1,23,a,6297321,6297374
anecy,1,23,.,6297815,6297899
anecy,1,23,n,6298254,6298296
anecy,1,23,o,6298630,6298682
anecy,1,23,v,6299145,6299176
anecy,1,23,a,6299413,6299444
anecy,1,24,v,6300990,6301042
anecy,1,24,i,6301912,6301954
anecy,1,24,d,6302534,6302576
anecy,1,24,a,6302738,6302790
anecy,1,24,.,6303253,6303306
anecy,1,24,n,6303660,6303712
anecy,1,24,o,6304035,6304066
anecy,1,24,v,6304422,6304463
anecy,1,24,a,6304690,6304721
anecy,1,25,v,6307328,6307380
anecy,1,25,i,6307596,6307648
anecy,1,25,d,6308025,6308067
anecy,1,25,a,6308282,6308313
anecy,1,25,.,6308776,6308850
anecy,1,25,n,6309226,6309268
anecy,1,25,o,6309677,6309718
anecy,1,25,v,6310170,6310201
anecy,1,25,a,6310438,6310469
anecy,1,26,v,6311908,6311949
anecy,1,26,i,6312165,6312207
anecy,1,26,d,6312487,6312539
anecy,1,26,a,6312712,6312754
anecy,1,26,.,6313141,6313194
anecy,1,26,n,6313678,6313719
anecy,1,26,o,6313956,6314019
anecy,1,26,v,6314493,6314534
anecy,1,26,a,6314782,6314813
anecy,1,27,v,6316938,6316990
anecy,1,27,i,6317227,6317269
anecy,1,27,d,6317635,6317676
anecy,1,27,a,6317838,6317902
anecy,1,27,.,6318321,6318395
anecy,1,27,n,6318750,6318781
anecy,1,27,o,6319158,6319200
anecy,1,27,v,6319555,6319607
anecy,1,27,a,6319823,6319864
anecy,1,28,v,6339720,6339782
anecy,1,28,i,6340213,6340254
anecy,1,28,d,6340813,6340844
anecy,1,28,a,6341167,6341209
anecy,1,28,.,6345447,6345489
anecy,1,28,n,6347496,6347537
anecy,1,28,o,6348568,6348599
anecy,1,28,v,6349276,6349339
anecy,1,28,a,6349555,6349607
anecy,1,29,v,6352869,6352900
anecy,1,29,i,6353137,6353158
anecy,1,29,d,6353641,6353715
anecy,1,29,a,6353963,6354005
anecy,1,29,.,6354446,6354531
anecy,1,29,n,6354896,6354938
anecy,1,29,o,6355304,6355324
anecy,1,29,v,6355754,6355785
anecy,1,29,a,6356033,6356064
anecy,1,30,v,6357427,6357480
anecy,1,30,i,6357803,6357844
anecy,1,30,d,6358307,6358359
anecy,1,30,a,6358553,6358606
anecy,1,30,.,6359079,6359153
anecy,1,30,n,6360055,6360076
anecy,1,30,o,6360591,6360643
anecy,1,30,v,6361020,6361051
anecy,1,30,a,6362168,6362188
anecy,1,31,v,6365032,6365085
anecy,1,31,i,6365322,6365363
anecy,1,31,d,6365815,6365867
anecy,1,31,a,6366137,6366189
anecy,1,31,.,6366577,6366640
anecy,1,31,n,6367445,6367476
anecy,1,31,o,6367713,6367755
anecy,1,31,v,6368271,6368302
anecy,1,31,a,6368668,6368720
anecy,1,32,v,6372808,6372861
anecy,1,32,i,6373849,6373890
anecy,1,32,d,6374406,6374448
anecy,1,32,a,6374664,6374705
anecy,1,32,.,6375200,6375285
anecy,1,32,n,6375587,6375639
anecy,1,32,o,6375844,6375886
anecy,1,32,v,6376359,6376411
anecy,1,32,a,6376681,6376712
anecy,1,33,v,6378085,6378138
anecy,1,33,i,6378536,6378577
anecy,1,33,d,6378965,6379017
anecy,1,33,a,6379372,6379414
anecy,1,33,.,6380616,6380690
anecy,1,33,n,6381110,6381173
anecy,1,33,o,6381624,6381666
anecy,1,33,v,6382225,6382277
anecy,1,33,a,6386847,6386889
anecy,1,34,v,6389260,6389303
anecy,1,34,i,6389657,6389688
anecy,1,34,d,6390076,6390117
anecy,1,34,a,6390333,6390364
